Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1990 [1990]
Algeria,DZA,Total,TOT,Bahrain,BHR,0
Algeria,DZA,Total,TOT,Bangladesh,BGD,95
Algeria,DZA,Total,TOT,Barbados,BRB,5
Algeria,DZA,Total,TOT,Belarus,BLR,0
Algeria,DZA,Total,TOT,Belgium,BEL,11551
Algeria,DZA,Total,TOT,Belize,BLZ,0
Algeria,DZA,Total,TOT,Benin,BEN,108
Algeria,DZA,Total,TOT,Bermuda,BMU,0
Algeria,DZA,Total,TOT,Bhutan,BTN,0
Algeria,DZA,Total,TOT,Bolivia,BOL,3
Algeria,DZA,Total,TOT,Bosnia and Herzegovina,BIH,267
Algeria,DZA,Total,TOT,Botswana,BWA,13
Algeria,DZA,Total,TOT,Brazil,BRA,299
Algeria,DZA,Total,TOT,Brunei Darussalam,BRN,0
Algeria,DZA,Total,TOT,Bulgaria,BGR,35
Algeria,DZA,Total,TOT,Burkina Faso,BFA,56
Algeria,DZA,Total,TOT,Burundi,BDI,2
Algeria,DZA,Total,TOT,Cambodia,KHM,1
Algeria,DZA,Total,TOT,Cameroon,CMR,4
Algeria,DZA,Total,TOT,Canada,CAN,3038
Algeria,DZA,Total,TOT,Cape Verde,CPV,0
Algeria,DZA,Total,TOT,Cayman Islands,CYM,0
Algeria,DZA,Total,TOT,Central African Republic,CAF,7
Algeria,DZA,Total,TOT,Chad,TCD,0
Algeria,DZA,Total,TOT,Channel Islands,CHI,..
Algeria,DZA,Total,TOT,Chile,CHL,45
Algeria,DZA,Total,TOT,China,CHN,3
Algeria,DZA,Total,TOT,Colombia,COL,19
Algeria,DZA,Total,TOT,Comoros,COM,0
Algeria,DZA,Total,TOT,"Congo, Dem. Rep.",COD,180
Algeria,DZA,Total,TOT,"Congo, Rep.",COG,2
Algeria,DZA,Total,TOT,Cook Islands,COK,0
Algeria,DZA,Total,TOT,Costa Rica,CRI,28
Algeria,DZA,Total,TOT,Cote d'Ivoire,CIV,58
Algeria,DZA,Total,TOT,Croatia,HRV,21
Algeria,DZA,Total,TOT,Cuba,CUB,82
Algeria,DZA,Total,TOT,Cyprus,CYP,300
Algeria,DZA,Total,TOT,Czech Republic,CZE,26
Algeria,DZA,Total,TOT,Denmark,DNK,627
Algeria,DZA,Total,TOT,Djibouti,DJI,4
Algeria,DZA,Total,TOT,Dominica,DMA,5
Algeria,DZA,Total,TOT,Dominican Republic,DOM,65
Algeria,DZA,Total,TOT,Ecuador,ECU,3
Algeria,DZA,Total,TOT,"Egypt, Arab Rep.",EGY,4226
Algeria,DZA,Total,TOT,El Salvador,SLV,3
Algeria,DZA,Total,TOT,Equatorial Guinea,GNQ,0
Algeria,DZA,Total,TOT,Eritrea,ERI,12
Algeria,DZA,Total,TOT,Estonia,EST,0
Algeria,DZA,Total,TOT,Ethiopia,ETH,76
Algeria,DZA,Total,TOT,Faeroe Islands,FRO,0
Algeria,DZA,Total,TOT,Falkland Islands (Malvinas),FLK,0
Algeria,DZA,Total,TOT,Fiji,FJI,0
Algeria,DZA,Total,TOT,Finland,FIN,238
Algeria,DZA,Total,TOT,France,FRA,1375771
Algeria,DZA,Total,TOT,French Guiana,GUF,1208
Algeria,DZA,Total,TOT,French Polynesia,PYF,605
Algeria,DZA,Total,TOT,Gabon,GAB,4
Algeria,DZA,Total,TOT,"Gambia, The",GMB,6
Algeria,DZA,Total,TOT,Georgia,GEO,0
Algeria,DZA,Total,TOT,Germany,DEU,6947
Algeria,DZA,Total,TOT,Ghana,GHA,444
Algeria,DZA,Total,TOT,Gibraltar,GIB,2
Algeria,DZA,Total,TOT,Greece,GRC,304
Algeria,DZA,Total,TOT,Greenland,GRL,0
Algeria,DZA,Total,TOT,Grenada,GRD,1
Algeria,DZA,Total,TOT,Guadeloupe,GLP,1931
Algeria,DZA,Total,TOT,Guam,GUM,0
Algeria,DZA,Total,TOT,Guatemala,GTM,2
Algeria,DZA,Total,TOT,Guinea,GIN,23
Algeria,DZA,Total,TOT,Guinea-Bissau,GNB,0
Algeria,DZA,Total,TOT,Guyana,GUY,0
Algeria,DZA,Total,TOT,Haiti,HTI,3
Algeria,DZA,Total,TOT,Honduras,HND,2
Algeria,DZA,Total,TOT,"Hong Kong SAR, China",HKG,0
Algeria,DZA,Total,TOT,Hungary,HUN,308
Algeria,DZA,Total,TOT,Iceland,ISL,59
Algeria,DZA,Total,TOT,India,IND,4359
Algeria,DZA,Total,TOT,Indonesia,IDN,59
Algeria,DZA,Total,TOT,"Iran, Islamic Rep.",IRN,2
Algeria,DZA,Total,TOT,Iraq,IRQ,256
Algeria,DZA,Total,TOT,Ireland,IRL,899
Algeria,DZA,Total,TOT,Isle of Man,IMY,..
Algeria,DZA,Total,TOT,Israel,ISR,46068
Algeria,DZA,Total,TOT,Italy,ITA,5870
Algeria,DZA,Total,TOT,Jamaica,JAM,0
Algeria,DZA,Total,TOT,Japan,JPN,63
Algeria,DZA,Total,TOT,Jordan,JOR,141
Algeria,DZA,Total,TOT,Kazakhstan,KAZ,0
Algeria,DZA,Total,TOT,Kenya,KEN,2
Algeria,DZA,Total,TOT,Kiribati,KIR,0
Algeria,DZA,Total,TOT,"Korea, Dem. Rep.",PRK,0
Algeria,DZA,Total,TOT,"Korea, Rep.",KOR,7
Algeria,DZA,Total,TOT,Kosovo,KSV,..
Algeria,DZA,Total,TOT,Kuwait,KWT,236
Algeria,DZA,Total,TOT,Kyrgyz Republic,KGZ,0
Algeria,DZA,Total,TOT,Lao PDR,LAO,3
Algeria,DZA,Total,TOT,Latvia,LVA,0
Algeria,DZA,Total,TOT,Lebanon,LBN,173
Algeria,DZA,Total,TOT,Lesotho,LSO,2
Algeria,DZA,Total,TOT,Liberia,LBR,0
Algeria,DZA,Total,TOT,Libya,LBY,5207
Algeria,DZA,Total,TOT,Liechtenstein,LIE,2
Algeria,DZA,Total,TOT,Lithuania,LTU,0
Algeria,DZA,Total,TOT,Luxembourg,LUX,2910
Algeria,DZA,Total,TOT,"Macao SAR, China",MAC,0
Algeria,DZA,Total,TOT,"Macedonia, FYR",MKD,2522
Algeria,DZA,Total,TOT,Madagascar,MDG,4373
Algeria,DZA,Total,TOT,Malawi,MWI,175
Algeria,DZA,Total,TOT,Malaysia,MYS,57
Algeria,DZA,Total,TOT,Maldives,MDV,1
Algeria,DZA,Total,TOT,Mali,MLI,425
Algeria,DZA,Total,TOT,Malta,MLT,2
Algeria,DZA,Total,TOT,Marshall Islands,MHL,0
Algeria,DZA,Total,TOT,Martinique,MTQ,831
Algeria,DZA,Total,TOT,Mauritania,MRT,1558
Algeria,DZA,Total,TOT,Mauritius,MUS,1
Algeria,DZA,Total,TOT,Mayotte,MYT,0
Algeria,DZA,Total,TOT,Mexico,MEX,41
Algeria,DZA,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Algeria,DZA,Total,TOT,Moldova,MDA,0
Algeria,DZA,Total,TOT,Monaco,MCO,847
Algeria,DZA,Total,TOT,Mongolia,MNG,0
Algeria,DZA,Total,TOT,Montenegro,MNE,..
Algeria,DZA,Total,TOT,Montserrat,MSR,4
Algeria,DZA,Total,TOT,Morocco,MAR,14454
Algeria,DZA,Total,TOT,Mozambique,MOZ,35
Algeria,DZA,Total,TOT,Myanmar,MMR,20
Algeria,DZA,Total,TOT,Namibia,NAM,8
Algeria,DZA,Total,TOT,Naura,NRU,1
Algeria,DZA,Total,TOT,Nepal,NPL,53
Algeria,DZA,Total,TOT,Netherlands,NLD,2020
Algeria,DZA,Total,TOT,Netherlands Antilles,ANT,64
Algeria,DZA,Total,TOT,New Caledonia,NCL,852
Algeria,DZA,Total,TOT,New Zealand,NZL,29
Algeria,DZA,Total,TOT,Nicaragua,NIC,39
Algeria,DZA,Total,TOT,Niger,NER,507
Algeria,DZA,Total,TOT,Nigeria,NGA,3205
Algeria,DZA,Total,TOT,Niue,NIU,0
Algeria,DZA,Total,TOT,Norfolk Island,NFK,0
Algeria,DZA,Total,TOT,Northern Mariana Islands,MNP,0
Algeria,DZA,Total,TOT,Norway,NOR,457
Algeria,DZA,Total,TOT,Oman,OMN,14
Algeria,DZA,Total,TOT,Pakistan,PAK,378
Algeria,DZA,Total,TOT,Palau,PLW,0
Algeria,DZA,Total,TOT,Panama,PAN,23
Algeria,DZA,Total,TOT,Papua New Guinea,PNG,5
Algeria,DZA,Total,TOT,Paraguay,PRY,5
Algeria,DZA,Total,TOT,Peru,PER,21
Algeria,DZA,Total,TOT,Philippines,PHL,911
Algeria,DZA,Total,TOT,Poland,POL,283
Algeria,DZA,Total,TOT,Portugal,PRT,76
Algeria,DZA,Total,TOT,Puerto Rico,PRI,1
Algeria,DZA,Total,TOT,Qatar,QAT,289
Algeria,DZA,Total,TOT,Reunion,REU,16
Algeria,DZA,Total,TOT,Romania,ROM,0
Algeria,DZA,Total,TOT,Russian Federation,RUS,0
Algeria,DZA,Total,TOT,Rwanda,RWA,0
Algeria,DZA,Total,TOT,Saint Helena,SHN,0
Algeria,DZA,Total,TOT,Saint Pierre and Miquelon,SPM,17
Algeria,DZA,Total,TOT,Samoa,WSM,0
Algeria,DZA,Total,TOT,San Marino,SMR,0
Algeria,DZA,Total,TOT,Sao Tome and Principe,STP,0
Algeria,DZA,Total,TOT,Saudi Arabia,SAU,119
Algeria,DZA,Total,TOT,Senegal,SEN,7
Algeria,DZA,Total,TOT,Serbia,SRB,..
Algeria,DZA,Total,TOT,Serbia and Montenegro,SCG,165
Algeria,DZA,Total,TOT,Seychelles,SYC,37
Algeria,DZA,Total,TOT,Sierra Leone,SLE,20
Algeria,DZA,Total,TOT,Singapore,SGP,29
Algeria,DZA,Total,TOT,Slovak Republic,SVK,4
Algeria,DZA,Total,TOT,Slovenia,SVN,0
Algeria,DZA,Total,TOT,Solomon Islands,SLB,0
Algeria,DZA,Total,TOT,Somalia,SOM,19
Algeria,DZA,Total,TOT,South Africa,ZAF,1739
Algeria,DZA,Total,TOT,Spain,ESP,6984
Algeria,DZA,Total,TOT,Sri Lanka,LKA,4
Algeria,DZA,Total,TOT,St. Kitts and Nevis,KNA,1
Algeria,DZA,Total,TOT,St. Lucia,LCA,2
Algeria,DZA,Total,TOT,St. Vincent and the Grenadines,VCT,5
Algeria,DZA,Total,TOT,Sudan,SDN,530
Algeria,DZA,Total,TOT,Suriname,SUR,0
Algeria,DZA,Total,TOT,Swaziland,SWZ,4
Algeria,DZA,Total,TOT,Sweden,SWE,6109
Algeria,DZA,Total,TOT,Switzerland,CHE,6749
Algeria,DZA,Total,TOT,Syrian Arab Republic,SYR,12
Algeria,DZA,Total,TOT,"Taiwan, China",TWN,0
Algeria,DZA,Total,TOT,Tajikistan,TJK,0
Algeria,DZA,Total,TOT,Tanzania,TZA,3
Algeria,DZA,Total,TOT,Thailand,THA,548
Algeria,DZA,Total,TOT,Timor-Leste,TLS,0
Algeria,DZA,Total,TOT,Togo,TGO,5
Algeria,DZA,Total,TOT,Tokelau,TKL,0
Algeria,DZA,Total,TOT,Tonga,TON,0
Algeria,DZA,Total,TOT,Trinidad and Tobago,TTO,16
Algeria,DZA,Total,TOT,Tunisia,TUN,16819
Algeria,DZA,Total,TOT,Turkey,TUR,2366
Algeria,DZA,Total,TOT,Turkmenistan,TKM,0
Algeria,DZA,Total,TOT,Turks and Caicos Islands,TCA,0
Algeria,DZA,Total,TOT,Tuvalu,TUV,0
Algeria,DZA,Total,TOT,Uganda,UGA,41
Algeria,DZA,Total,TOT,Ukraine,UKR,0
Algeria,DZA,Total,TOT,United Arab Emirates,ARE,116
Algeria,DZA,Total,TOT,United Kingdom,GBR,5592
Algeria,DZA,Total,TOT,United States,USA,5577
Algeria,DZA,Total,TOT,Uruguay,URY,3
Algeria,DZA,Total,TOT,Uzbekistan,UZB,0
Algeria,DZA,Total,TOT,Vanuatu,VUT,0
Algeria,DZA,Total,TOT,"Venezuela, RB",VEN,33
Algeria,DZA,Total,TOT,Vietnam,VNM,4
Algeria,DZA,Total,TOT,Virgin Islands (U.S.),VIR,30
Algeria,DZA,Total,TOT,"Virgin Islands, British",VGB,6
Algeria,DZA,Total,TOT,Wallis and Futuna,WLF,0
Algeria,DZA,Total,TOT,West Bank and Gaza,PSE,6116
Algeria,DZA,Total,TOT,"Yemen, Rep.",YEM,2156
Algeria,DZA,Total,TOT,Zambia,ZMB,6
Algeria,DZA,Total,TOT,Zimbabwe,ZWE,692
American Samoa,ASM,Total,TOT,Afghanistan,AFG,1
American Samoa,ASM,Total,TOT,Albania,ALB,0
American Samoa,ASM,Total,TOT,Algeria,DZA,0
American Samoa,ASM,Total,TOT,American Samoa,ASM,0
American Samoa,ASM,Total,TOT,Andorra,AND,0
American Samoa,ASM,Total,TOT,Angola,AGO,0
American Samoa,ASM,Total,TOT,Anguilla,AIA,0
American Samoa,ASM,Total,TOT,Antigua and Barbuda,ATG,3
American Samoa,ASM,Total,TOT,Argentina,ARG,0
American Samoa,ASM,Total,TOT,Armenia,ARM,0
American Samoa,ASM,Total,TOT,Aruba,ABW,0
American Samoa,ASM,Total,TOT,Australia,AUS,0
American Samoa,ASM,Total,TOT,Austria,AUT,1
American Samoa,ASM,Total,TOT,Azerbaijan,AZE,0
American Samoa,ASM,Total,TOT,"Bahamas, The",BHS,0
American Samoa,ASM,Total,TOT,Bahrain,BHR,2
American Samoa,ASM,Total,TOT,Bangladesh,BGD,1
American Samoa,ASM,Total,TOT,Barbados,BRB,0
American Samoa,ASM,Total,TOT,Belarus,BLR,0
American Samoa,ASM,Total,TOT,Belgium,BEL,14
American Samoa,ASM,Total,TOT,Belize,BLZ,0
American Samoa,ASM,Total,TOT,Benin,BEN,0
American Samoa,ASM,Total,TOT,Bermuda,BMU,0
American Samoa,ASM,Total,TOT,Bhutan,BTN,0
American Samoa,ASM,Total,TOT,Bolivia,BOL,0
American Samoa,ASM,Total,TOT,Bosnia and Herzegovina,BIH,0
American Samoa,ASM,Total,TOT,Botswana,BWA,1
American Samoa,ASM,Total,TOT,Brazil,BRA,0
American Samoa,ASM,Total,TOT,Brunei Darussalam,BRN,0
American Samoa,ASM,Total,TOT,Bulgaria,BGR,0
American Samoa,ASM,Total,TOT,Burkina Faso,BFA,0
American Samoa,ASM,Total,TOT,Burundi,BDI,0
American Samoa,ASM,Total,TOT,Cambodia,KHM,0
American Samoa,ASM,Total,TOT,Cameroon,CMR,0
American Samoa,ASM,Total,TOT,Canada,CAN,0
American Samoa,ASM,Total,TOT,Cape Verde,CPV,0
American Samoa,ASM,Total,TOT,Cayman Islands,CYM,0
American Samoa,ASM,Total,TOT,Central African Republic,CAF,0
American Samoa,ASM,Total,TOT,Chad,TCD,0
American Samoa,ASM,Total,TOT,Channel Islands,CHI,..
American Samoa,ASM,Total,TOT,Chile,CHL,0
American Samoa,ASM,Total,TOT,China,CHN,0
American Samoa,ASM,Total,TOT,Colombia,COL,0
American Samoa,ASM,Total,TOT,Comoros,COM,0
American Samoa,ASM,Total,TOT,"Congo, Dem. Rep.",COD,2
American Samoa,ASM,Total,TOT,"Congo, Rep.",COG,0
American Samoa,ASM,Total,TOT,Cook Islands,COK,0
American Samoa,ASM,Total,TOT,Costa Rica,CRI,0
American Samoa,ASM,Total,TOT,Cote d'Ivoire,CIV,0
American Samoa,ASM,Total,TOT,Croatia,HRV,0
American Samoa,ASM,Total,TOT,Cuba,CUB,16
American Samoa,ASM,Total,TOT,Cyprus,CYP,0
American Samoa,ASM,Total,TOT,Czech Republic,CZE,0
American Samoa,ASM,Total,TOT,Denmark,DNK,0
American Samoa,ASM,Total,TOT,Djibouti,DJI,0
American Samoa,ASM,Total,TOT,Dominica,DMA,0
American Samoa,ASM,Total,TOT,Dominican Republic,DOM,1
American Samoa,ASM,Total,TOT,Ecuador,ECU,0
American Samoa,ASM,Total,TOT,"Egypt, Arab Rep.",EGY,2
American Samoa,ASM,Total,TOT,El Salvador,SLV,0
American Samoa,ASM,Total,TOT,Equatorial Guinea,GNQ,0
American Samoa,ASM,Total,TOT,Eritrea,ERI,0
American Samoa,ASM,Total,TOT,Estonia,EST,0
American Samoa,ASM,Total,TOT,Ethiopia,ETH,0
American Samoa,ASM,Total,TOT,Faeroe Islands,FRO,0
American Samoa,ASM,Total,TOT,Falkland Islands (Malvinas),FLK,0
American Samoa,ASM,Total,TOT,Fiji,FJI,25
American Samoa,ASM,Total,TOT,Finland,FIN,0
American Samoa,ASM,Total,TOT,France,FRA,0
American Samoa,ASM,Total,TOT,French Guiana,GUF,0
American Samoa,ASM,Total,TOT,French Polynesia,PYF,3
American Samoa,ASM,Total,TOT,Gabon,GAB,0
American Samoa,ASM,Total,TOT,"Gambia, The",GMB,0
American Samoa,ASM,Total,TOT,Georgia,GEO,0
American Samoa,ASM,Total,TOT,Germany,DEU,4
American Samoa,ASM,Total,TOT,Ghana,GHA,0
American Samoa,ASM,Total,TOT,Gibraltar,GIB,0
American Samoa,ASM,Total,TOT,Greece,GRC,4
American Samoa,ASM,Total,TOT,Greenland,GRL,0
American Samoa,ASM,Total,TOT,Grenada,GRD,0
American Samoa,ASM,Total,TOT,Guadeloupe,GLP,10
American Samoa,ASM,Total,TOT,Guam,GUM,3
American Samoa,ASM,Total,TOT,Guatemala,GTM,0
American Samoa,ASM,Total,TOT,Guinea,GIN,0
American Samoa,ASM,Total,TOT,Guinea-Bissau,GNB,0
American Samoa,ASM,Total,TOT,Guyana,GUY,0
American Samoa,ASM,Total,TOT,Haiti,HTI,0
American Samoa,ASM,Total,TOT,Honduras,HND,0
American Samoa,ASM,Total,TOT,"Hong Kong SAR, China",HKG,0
American Samoa,ASM,Total,TOT,Hungary,HUN,0
American Samoa,ASM,Total,TOT,Iceland,ISL,0
American Samoa,ASM,Total,TOT,India,IND,184
American Samoa,ASM,Total,TOT,Indonesia,IDN,0
American Samoa,ASM,Total,TOT,"Iran, Islamic Rep.",IRN,0
American Samoa,ASM,Total,TOT,Iraq,IRQ,0
American Samoa,ASM,Total,TOT,Ireland,IRL,0
American Samoa,ASM,Total,TOT,Isle of Man,IMY,..
American Samoa,ASM,Total,TOT,Israel,ISR,0
American Samoa,ASM,Total,TOT,Italy,ITA,101
American Samoa,ASM,Total,TOT,Jamaica,JAM,0
American Samoa,ASM,Total,TOT,Japan,JPN,0
American Samoa,ASM,Total,TOT,Jordan,JOR,0
American Samoa,ASM,Total,TOT,Kazakhstan,KAZ,0
American Samoa,ASM,Total,TOT,Kenya,KEN,0
American Samoa,ASM,Total,TOT,Kiribati,KIR,6
American Samoa,ASM,Total,TOT,"Korea, Dem. Rep.",PRK,0
American Samoa,ASM,Total,TOT,"Korea, Rep.",KOR,0
American Samoa,ASM,Total,TOT,Kosovo,KSV,..
American Samoa,ASM,Total,TOT,Kuwait,KWT,0
American Samoa,ASM,Total,TOT,Kyrgyz Republic,KGZ,0
American Samoa,ASM,Total,TOT,Lao PDR,LAO,0
American Samoa,ASM,Total,TOT,Latvia,LVA,0
American Samoa,ASM,Total,TOT,Lebanon,LBN,0
American Samoa,ASM,Total,TOT,Lesotho,LSO,0
American Samoa,ASM,Total,TOT,Liberia,LBR,0
American Samoa,ASM,Total,TOT,Libya,LBY,0
American Samoa,ASM,Total,TOT,Liechtenstein,LIE,0
American Samoa,ASM,Total,TOT,Lithuania,LTU,0
American Samoa,ASM,Total,TOT,Luxembourg,LUX,0
American Samoa,ASM,Total,TOT,"Macao SAR, China",MAC,0
American Samoa,ASM,Total,TOT,"Macedonia, FYR",MKD,0
American Samoa,ASM,Total,TOT,Madagascar,MDG,0
American Samoa,ASM,Total,TOT,Malawi,MWI,0
American Samoa,ASM,Total,TOT,Malaysia,MYS,0
American Samoa,ASM,Total,TOT,Maldives,MDV,0
American Samoa,ASM,Total,TOT,Mali,MLI,0
American Samoa,ASM,Total,TOT,Malta,MLT,0
American Samoa,ASM,Total,TOT,Marshall Islands,MHL,0
American Samoa,ASM,Total,TOT,Martinique,MTQ,0
American Samoa,ASM,Total,TOT,Mauritania,MRT,0
American Samoa,ASM,Total,TOT,Mauritius,MUS,0
American Samoa,ASM,Total,TOT,Mayotte,MYT,0
American Samoa,ASM,Total,TOT,Mexico,MEX,1
American Samoa,ASM,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
American Samoa,ASM,Total,TOT,Moldova,MDA,0
American Samoa,ASM,Total,TOT,Monaco,MCO,0
American Samoa,ASM,Total,TOT,Mongolia,MNG,0
American Samoa,ASM,Total,TOT,Montenegro,MNE,..
American Samoa,ASM,Total,TOT,Montserrat,MSR,0
American Samoa,ASM,Total,TOT,Morocco,MAR,0
American Samoa,ASM,Total,TOT,Mozambique,MOZ,0
American Samoa,ASM,Total,TOT,Myanmar,MMR,0
American Samoa,ASM,Total,TOT,Namibia,NAM,0
American Samoa,ASM,Total,TOT,Naura,NRU,0
American Samoa,ASM,Total,TOT,Nepal,NPL,0
American Samoa,ASM,Total,TOT,Netherlands,NLD,0
American Samoa,ASM,Total,TOT,Netherlands Antilles,ANT,7
American Samoa,ASM,Total,TOT,New Caledonia,NCL,2
American Samoa,ASM,Total,TOT,New Zealand,NZL,31
American Samoa,ASM,Total,TOT,Nicaragua,NIC,0
American Samoa,ASM,Total,TOT,Niger,NER,0
American Samoa,ASM,Total,TOT,Nigeria,NGA,0
American Samoa,ASM,Total,TOT,Niue,NIU,0
American Samoa,ASM,Total,TOT,Norfolk Island,NFK,0
American Samoa,ASM,Total,TOT,Northern Mariana Islands,MNP,2
American Samoa,ASM,Total,TOT,Norway,NOR,0
American Samoa,ASM,Total,TOT,Oman,OMN,0
American Samoa,ASM,Total,TOT,Pakistan,PAK,4
American Samoa,ASM,Total,TOT,Palau,PLW,2
American Samoa,ASM,Total,TOT,Panama,PAN,0
American Samoa,ASM,Total,TOT,Papua New Guinea,PNG,2
American Samoa,ASM,Total,TOT,Paraguay,PRY,0
American Samoa,ASM,Total,TOT,Peru,PER,0
American Samoa,ASM,Total,TOT,Philippines,PHL,0
American Samoa,ASM,Total,TOT,Poland,POL,0
American Samoa,ASM,Total,TOT,Portugal,PRT,0
American Samoa,ASM,Total,TOT,Puerto Rico,PRI,1
American Samoa,ASM,Total,TOT,Qatar,QAT,0
American Samoa,ASM,Total,TOT,Reunion,REU,0
American Samoa,ASM,Total,TOT,Romania,ROM,0
American Samoa,ASM,Total,TOT,Russian Federation,RUS,0
American Samoa,ASM,Total,TOT,Rwanda,RWA,0
American Samoa,ASM,Total,TOT,Saint Helena,SHN,0
American Samoa,ASM,Total,TOT,Saint Pierre and Miquelon,SPM,0
American Samoa,ASM,Total,TOT,Samoa,WSM,1071
American Samoa,ASM,Total,TOT,San Marino,SMR,0
American Samoa,ASM,Total,TOT,Sao Tome and Principe,STP,0
American Samoa,ASM,Total,TOT,Saudi Arabia,SAU,0
American Samoa,ASM,Total,TOT,Senegal,SEN,0
American Samoa,ASM,Total,TOT,Serbia,SRB,..
American Samoa,ASM,Total,TOT,Serbia and Montenegro,SCG,0
American Samoa,ASM,Total,TOT,Seychelles,SYC,0
American Samoa,ASM,Total,TOT,Sierra Leone,SLE,0
American Samoa,ASM,Total,TOT,Singapore,SGP,0
American Samoa,ASM,Total,TOT,Slovak Republic,SVK,0
American Samoa,ASM,Total,TOT,Slovenia,SVN,0
American Samoa,ASM,Total,TOT,Solomon Islands,SLB,1
American Samoa,ASM,Total,TOT,Somalia,SOM,0
American Samoa,ASM,Total,TOT,South Africa,ZAF,0
American Samoa,ASM,Total,TOT,Spain,ESP,0
American Samoa,ASM,Total,TOT,Sri Lanka,LKA,0
American Samoa,ASM,Total,TOT,St. Kitts and Nevis,KNA,0
American Samoa,ASM,Total,TOT,St. Lucia,LCA,0
American Samoa,ASM,Total,TOT,St. Vincent and the Grenadines,VCT,0
American Samoa,ASM,Total,TOT,Sudan,SDN,0
American Samoa,ASM,Total,TOT,Suriname,SUR,0
American Samoa,ASM,Total,TOT,Swaziland,SWZ,0
American Samoa,ASM,Total,TOT,Sweden,SWE,0
American Samoa,ASM,Total,TOT,Switzerland,CHE,36
American Samoa,ASM,Total,TOT,Syrian Arab Republic,SYR,0
American Samoa,ASM,Total,TOT,"Taiwan, China",TWN,0
American Samoa,ASM,Total,TOT,Tajikistan,TJK,0
American Samoa,ASM,Total,TOT,Tanzania,TZA,0
American Samoa,ASM,Total,TOT,Thailand,THA,0
American Samoa,ASM,Total,TOT,Timor-Leste,TLS,0
American Samoa,ASM,Total,TOT,Togo,TGO,0
American Samoa,ASM,Total,TOT,Tokelau,TKL,9
American Samoa,ASM,Total,TOT,Tonga,TON,11
American Samoa,ASM,Total,TOT,Trinidad and Tobago,TTO,2
American Samoa,ASM,Total,TOT,Tunisia,TUN,0
American Samoa,ASM,Total,TOT,Turkey,TUR,0
American Samoa,ASM,Total,TOT,Turkmenistan,TKM,0
American Samoa,ASM,Total,TOT,Turks and Caicos Islands,TCA,0
American Samoa,ASM,Total,TOT,Tuvalu,TUV,0
American Samoa,ASM,Total,TOT,Uganda,UGA,0
American Samoa,ASM,Total,TOT,Ukraine,UKR,0
American Samoa,ASM,Total,TOT,United Arab Emirates,ARE,0
American Samoa,ASM,Total,TOT,United Kingdom,GBR,0
American Samoa,ASM,Total,TOT,United States,USA,1870
American Samoa,ASM,Total,TOT,Uruguay,URY,0
American Samoa,ASM,Total,TOT,Uzbekistan,UZB,0
American Samoa,ASM,Total,TOT,Vanuatu,VUT,2
American Samoa,ASM,Total,TOT,"Venezuela, RB",VEN,0
American Samoa,ASM,Total,TOT,Vietnam,VNM,0
American Samoa,ASM,Total,TOT,Virgin Islands (U.S.),VIR,0
American Samoa,ASM,Total,TOT,"Virgin Islands, British",VGB,0
American Samoa,ASM,Total,TOT,Wallis and Futuna,WLF,0
American Samoa,ASM,Total,TOT,West Bank and Gaza,PSE,0
American Samoa,ASM,Total,TOT,"Yemen, Rep.",YEM,5
American Samoa,ASM,Total,TOT,Zambia,ZMB,0
American Samoa,ASM,Total,TOT,Zimbabwe,ZWE,0
Andorra,AND,Total,TOT,Afghanistan,AFG,0
Andorra,AND,Total,TOT,Albania,ALB,0
Andorra,AND,Total,TOT,Algeria,DZA,0
Andorra,AND,Total,TOT,American Samoa,ASM,0
Andorra,AND,Total,TOT,Andorra,AND,0
Andorra,AND,Total,TOT,Angola,AGO,0
Andorra,AND,Total,TOT,Anguilla,AIA,0
Andorra,AND,Total,TOT,Antigua and Barbuda,ATG,0
Andorra,AND,Total,TOT,Argentina,ARG,1
Andorra,AND,Total,TOT,Armenia,ARM,0
Andorra,AND,Total,TOT,Aruba,ABW,0
Andorra,AND,Total,TOT,Australia,AUS,43
Andorra,AND,Total,TOT,Austria,AUT,0
Andorra,AND,Total,TOT,Azerbaijan,AZE,0
Andorra,AND,Total,TOT,"Bahamas, The",BHS,0
Andorra,AND,Total,TOT,Bahrain,BHR,0
Andorra,AND,Total,TOT,Bangladesh,BGD,0
Andorra,AND,Total,TOT,Barbados,BRB,0
Andorra,AND,Total,TOT,Belarus,BLR,0
Andorra,AND,Total,TOT,Belgium,BEL,0
Andorra,AND,Total,TOT,Belize,BLZ,0
Andorra,AND,Total,TOT,Benin,BEN,0
Andorra,AND,Total,TOT,Bermuda,BMU,0
Andorra,AND,Total,TOT,Bhutan,BTN,0
Andorra,AND,Total,TOT,Bolivia,BOL,2
Andorra,AND,Total,TOT,Bosnia and Herzegovina,BIH,0
Andorra,AND,Total,TOT,Botswana,BWA,0
Andorra,AND,Total,TOT,Brazil,BRA,1
Andorra,AND,Total,TOT,Brunei Darussalam,BRN,0
Andorra,AND,Total,TOT,Bulgaria,BGR,0
Andorra,AND,Total,TOT,Burkina Faso,BFA,0
Andorra,AND,Total,TOT,Burundi,BDI,0
Andorra,AND,Total,TOT,Cambodia,KHM,0
